URL,Is 404,Status Code,Response Time,Error
https://www.waymotorworks.com/cat-cams-469-camshaft-r52-r53.html,False,200,1.392,
https://waymotorworks.com/manufacturers/?manufacturerid=10&page=57,True,404,0.665,HTTP Error 404: Not Found
https://www.waymotorworks.com/h-r-adjustable-22mm-rear-sway-bar.html,True,404,0.963,HTTP Error 404: Not Found
http://www.waymotorworks.com/tsw-rear-sway-bar-19mm.html,False,200,1.241,
http://www.waymotorworks.com/xenon-headlight-control-unit.html?printable=Y,True,404,1.378,HTTP Error 404: Not Found
https://www.waymotorworks.com/12-roadster-s-r59/performance/drivetrain/engine-parts/index5.html,True,404,1.214,HTTP Error 404: Not Found
http://www.waymotorworks.com/akebono-r60-r61-countryman-paceman-s-brake-pads.html?js=n,False,200,1.79,
https://www.waymotorworks.com/08-10-clubman-r55/exterior/index3.html?printable=Y,True,404,1.125,HTTP Error 404: Not Found
http://www.waymotorworks.com/h-r-sport-springs-r58-r59.html,False,200,2.513,
https://www.waymotorworks.com/ebc-ultimax-brake-pads-f55-f56-f57-cooper-s.html?js=n,False,200,1.613,
http://www.waymotorworks.com/ecu-cover-r50-r52-r53.html?js=n,False,200,1.964,
https://www.waymotorworks.com/gfb-diverter-valve-n14-engine.html?printable=Y,False,200,1.692,
https://www.waymotorworks.com/n14-exhaust-cam-sprocket-r55-r56-r57-r58-r59-cooper-s.html?js=n,False,200,1.759,
https://www.waymotorworks.com/02-06-cooper-s-r53/handling/suspension/links/,True,404,1.309,HTTP Error 404: Not Found
http://www.waymotorworks.com/powerflex-complete-lower-engine-mount-assembly.html,True,404,1.504,HTTP Error 404: Not Found
https://www.waymotorworks.com/14-f56-cooper-s/index13.html,False,200,2.052,
https://www.waymotorworks.com/05-08-cooper-cabrio-r52/index3.html,True,404,0.968,HTTP Error 404: Not Found
https://waymotorworks.com/manufacturers/?manufacturerid=17&page=55,True,404,0.647,HTTP Error 404: Not Found
https://waymotorworks.com/manufacturers/?manufacturerid=26&page=57,True,404,0.634,HTTP Error 404: Not Found
https://www.waymotorworks.com/used-red-rear-hatch-r50-r53.html?js=n,False,200,1.344,
https://www.waymotorworks.com/h-r-sport-springs-r58-r59.html,False,200,1.913,
https://www.waymotorworks.com/02-06-cooper-r50/index4.html,True,404,1.126,HTTP Error 404: Not Found
https://www.waymotorworks.com/R60-MINI-Countryman-Maintenance/index2.html,True,404,0.988,HTTP Error 404: Not Found
https://www.waymotorworks.com/black-bmw-2002-diecast-1-76.html,False,200,1.66,
https://www.waymotorworks.com/performance/drivetrain/index6.html?sort=title,True,404,1.267,HTTP Error 404: Not Found
http://www.waymotorworks.com/black-bmw-2002-diecast-1-76.html,False,200,2.148,
https://www.waymotorworks.com/05-08-cooper-cabrio-s-r52-maintenance-tools/index2.html?sort=title,False,200,1.223,
https://www.waymotorworks.com/koni-special-active-fsd-shocks-r50-r52-r53.html,False,200,1.584,
https://www.waymotorworks.com/05-08-cooper-cabrio-s-r52-maintenance-tools/index2.html?sort=price,False,200,1.286,
https://www.waymotorworks.com/used-cvt-trans-module-r50-r52.html?js=n,True,404,1.018,HTTP Error 404: Not Found
http://www.waymotorworks.com/os-giken-gt-clutch-r60-countryman-s.html?js=n,True,404,1.238,HTTP Error 404: Not Found
https://www.waymotorworks.com/grille-badge-holder-oem.html?js=n,False,200,1.454,
https://www.waymotorworks.com/used-steering-angle-sensor-r50-r52-r53.html?js=n,True,404,0.956,HTTP Error 404: Not Found
https://www.waymotorworks.com/forge-fiat-abarth-recirculation-valve.html?printable=Y,True,404,0.937,HTTP Error 404: Not Found
https://www.waymotorworks.com/ireland-engineering-adjustable-camber-plates-r50-r53.html?printable=Y,True,404,0.975,HTTP Error 404: Not Found
